Date,mp_surprise_gb30d_03m_fut,mp_surprise_gt02_fut,mp_surprise_gt05_fut,mp_surprise_gb30d_09m_fut,mp_surprise_gb30d_01m_fut,mp_surprise_gt10_fut,mp_surprise_gb30d_06m_fut
2008-09-29,0.0024999999999977263,0.65625,1.46875,0.14500000000001023,0.0024999999999977263,1.765625,0.09499999999999886
2008-10-07,-0.0581250000000022,-0.2623697916666667,-0.5751953125,-0.09041666666665786,-0.29385416666667474,-1.0696614583333335,-0.03875000000000147
2008-10-28,0.04000000000000625,-0.03125,-0.3203125,0.03499999999999659,0.0024999999999977263,-0.765625,0.030000000000001137
2008-12-15,-0.03874999999999229,0.22705078125,0.787109375,-0.00968749999999119,-0.03874999999999229,0.5751953125,-0.03874999999999229
2009-01-16,0.0,0.11302083333333335,-0.7265625000000001,0.06200000000000236,-0.005166666666661968,-1.0010416666666668,0.03100000000000118
2009-01-27,0.010000000000005116,0.0625,0.4609375,0.024999999999991473,0.0,1.0625,0.01999999999999602
2009-02-07,-0.013333333333321207,-0.16666666666666666,-0.26041666666666663,-0.020000000000000757,-0.006666666666679551,-0.35416666666666663,-0.013333333333321207
2009-03-17,-0.011071428571418502,-0.22488839285714288,-0.7092633928571429,0.0,-0.011071428571418502,-1.072544642857143,0.0
2009-04-28,0.0,-0.09375,-0.3984375,-0.010000000000005116,0.0,-0.625,-0.005000000000009663
2009-06-03,-0.005555555555566293,0.10416666666666667,0.3472222222222222,0.0,-0.005555555555566293,0.6597222222222222,0.0
2009-06-23,0.0,0.26785714285714285,0.6026785714285714,0.0,0.0,1.4732142857142856,0.0
2009-08-11,0.007749999999992952,0.1453125,0.26640625,0.07750000000001762,0.003874999999996476,0.70234375,0.01550000000000793
2009-09-22,0.009374999999991473,0.263671875,0.732421875,0.018749999999982947,0.009374999999991473,-6.4453125,0.0
2009-11-03,0.0,0.017361111111111112,-0.13020833333333334,-0.005555555555550503,0.0,-0.36458333333333337,0.0
2009-12-15,-0.009687500000018723,-0.0908203125,-0.5751953125,-0.04843749999998348,-0.009687500000018723,-0.60546875,-0.019375000000009912
2010-01-26,-0.005000000000009663,-0.015625,0.0390625,-0.009999999999990905,0.0,0.09375,-0.0049999999999954525
2010-03-16,0.0,0.1453125,0.5328125,0.030999999999971807,0.0,0.9364583333333334,0.0
2010-04-27,0.0,0.1953125,0.6484375,0.045000000000001705,0.0,1.078125,0.01999999999999602
2010-05-09,0.007045454545468162,-0.08806818181818182,-0.4293323863636364,0.007045454545448138,0.02113636363636444,-1.0568181818181819,0.007045454545448138
2010-06-22,0.009374999999991473,0.234375,1.201171875,0.018750000000036238,0.009374999999991473,-0.9375,0.0
2010-08-10,0.0,0.0,0.23065476190476192,0.0,0.0,0.6919642857142858,0.0
2010-09-21,0.0,0.20833333333333334,1.8489583333333335,0.01666666666665151,0.0,0.78125,0.0
2010-10-15,0.0,0.07568359375,0.0,0.0,0.0,-0.84765625,0.0
2010-11-02,0.0,-0.008370535714285714,0.05022321428571429,0.0,0.0,0.234375,0.0
2010-12-14,0.0,-0.09972426470588235,-1.2109375,0.0,0.0,-2.3363970588235294,0.0
2011-01-25,0.0,0.0859375,0.375,0.005000000000009663,0.0,0.6875,0.0
2011-03-15,0.0,-0.060546875,-0.0302734375,0.0,0.0,0.181640625,0.0
2011-04-26,0.0049999999999954525,0.0546875,0.2265625,0.0049999999999954525,0.0,0.34375,0.0049999999999954525
2011-06-21,0.008333333333373124,0.052083333333333336,-0.10416666666666667,0.0,0.008333333333373124,-0.20833333333333334,0.0
2011-08-01,0.0,0.0,0.24218750000000003,0.0,-0.05166666666667842,0.4682291666666667,0.0
2011-08-09,0.0,0.20916193181818182,1.1008522727272727,0.014090909090896275,0.0,1.7613636363636365,0.007045454545468162
2011-09-20,0.0,-0.046875,-0.1171875,-0.014999999999986358,0.0,-0.234375,-0.014999999999986358
2011-11-01,0.0,0.048491379310344834,0.45258620689655177,0.0,-0.007758620689648116,1.228448275862069,0.0
2011-11-28,0.0,0.0390625,0.09375,0.0,0.0024999999999977263,0.0625,0.0
2011-12-13,0.00430555555555164,-0.026909722222222224,0.013454861111111112,0.0,0.00430555555555164,0.484375,0.0
2012-01-24,0.0,0.0,0.2421875,0.0,0.0,0.484375,-0.022142857142837005
2012-03-13,-0.004305555555576115,-0.05381944444444445,-0.49782986111111116,-0.00861111111110328,-0.004305555555576115,-1.0225694444444444,-0.00861111111110328
2012-04-24,0.0,-0.015625,-0.109375,-0.0049999999999954525,0.0,-0.203125,-0.005000000000009663
2012-06-19,-0.006818181818214373,0.0,-0.2556818181818182,0.0,-0.006818181818214373,-0.5113636363636364,0.0
2012-07-31,0.0,0.0078125,0.078125,0.0,0.0024999999999977263,0.09375,0.0
2012-09-12,0.0,0.013020833333333334,-0.20833333333333334,0.0,0.0,-0.6770833333333334,0.0
2012-10-23,0.0,0.12109375,0.3935546875,0.0,0.0,1.029296875,0.0
2012-12-11,0.0,0.0,-0.10898437500000001,0.0,0.0,-0.290625,0.0
2013-01-29,0.005000000000009663,0.0390625,0.0390625,0.0049999999999954525,0.0,0.0,0.0049999999999954525
2013-03-19,0.0,0.060546875,0.3229166666666667,0.0,0.0,0.9283854166666667,0.0
2013-05-30,0.0,0.0,0.015625,0.0,0.0,0.015625,0.0
2013-06-18,0.0,0.01953125,0.0,0.0,0.0,-0.1953125,0.0
2013-07-30,0.0,-0.0078125,-0.0703125,0.0,0.0,-0.109375,0.0
2013-09-17,0.0,0.09014423076923075,0.21634615384615383,0.011538461538451044,0.0,0.360576923076923,0.0
2013-10-16,0.010333333333353305,0.06458333333333334,0.38750000000000007,0.0,0.015499999999985904,0.8395833333333335,0.0
2013-10-29,0.0,0.015625,0.0703125,0.0,0.0,0.15625,0.0
2013-12-17,0.0,0.03459821428571429,0.3978794642857143,0.0,0.0,0.6573660714285715,0.0
2014-01-28,0.0,0.0234375,0.171875,0.0,0.0,0.265625,0.0
2014-03-04,0.0,-0.05381944444444445,-0.33188657407407407,0.0,0.0,-0.7534722222222222,0.0
2014-03-18,0.0,0.05588942307692307,0.2980769230769231,0.0,0.0,0.4098557692307692,-0.011923076923099966
2014-04-29,0.0,-0.0234375,-0.078125,0.0,0.0,-0.09375,0.0
2014-06-17,0.0,-0.07211538461538461,-0.5769230769230769,-0.011538461538451044,0.0,-0.9735576923076922,-0.011538461538451044
2014-07-29,0.0,0.0078125,0.109375,0.0,0.0,0.25,0.0
2014-09-16,0.0,0.06696428571428571,0.234375,0.0,0.0,0.10044642857142858,0.0
2014-10-28,0.0,-0.0078125,-0.09375,0.0,0.0,-0.1875,0.0
2014-12-16,0.0,0.11302083333333335,0.5166666666666667,0.0,0.0,0.8395833333333335,0.0
2015-01-27,0.0,0.03125,0.09375,0.005000000000009663,0.0,0.15625,0.0
2015-03-17,0.0,-0.05189732142857143,0.08649553571428573,-0.022142857142868472,0.0,0.5881696428571429,0.0
2015-04-28,0.0,-0.0234375,-0.171875,-0.0049999999999954525,0.0,-0.359375,0.0
2015-06-16,0.0,0.05022321428571429,0.31808035714285715,0.021428571428551937,0.0,0.6026785714285714,0.0
2015-07-28,0.0,-0.015625,-0.0703125,-0.0049999999999954525,0.0,-0.15625,0.0
2015-09-16,0.005357142857137984,-0.15066964285714285,-0.10044642857142858,-0.010714285714275969,0.005357142857137984,-0.3683035714285714,-0.010714285714275969
2015-10-27,0.005000000000009663,0.0546875,0.2109375,0.010000000000005116,0.0024999999999977263,0.328125,0.010000000000005116
2015-12-15,0.0,-0.01513671875,-0.37841796875,-0.00968749999999119,0.0,-0.60546875,0.0
2016-01-26,0.0,0.0546875,0.1484375,0.010000000000005116,0.0,0.265625,0.0049999999999954525
2016-03-15,0.004843749999995595,-0.01513671875,-0.10595703125,-0.01937499999998238,0.004843749999995595,-0.0302734375,0.0
2016-04-26,0.0,-0.046875,-0.125,-0.015000000000000568,0.0,-0.203125,-0.009999999999990905
2016-06-14,0.0,-0.029296875,0.0439453125,-0.028125000000001066,0.0,0.05859375,-0.009374999999991473
2016-07-26,-0.005000000000009663,0.0,0.0234375,0.0,-0.0024999999999977263,0.0625,-0.0049999999999954525
2016-09-20,-0.007499999999993179,-0.0234375,0.046875,-0.045000000000001705,-0.007499999999993179,0.1875,-0.014999999999986358
2016-11-01,0.0051724137930987445,0.04040948275862069,0.1454741379310345,0.015517241379310934,-0.018103448275860305,0.17780172413793105,0.010344827586197489
2016-12-13,-0.00430555555555164,-0.06727430555555555,-0.20182291666666669,-0.017222222222231034,-0.00430555555555164,-0.16145833333333334,-0.00861111111110328
2017-01-31,0.0049999999999954525,0.015625,0.1171875,0.0049999999999954525,0.0,0.25,0.0049999999999954525
2017-03-14,-0.0045588235294076185,-0.014246323529411764,0.05698529411764706,0.0,-0.0045588235294076185,0.17095588235294118,0.0
2017-05-02,0.005344827586217226,0.050107758620689655,0.18372844827586204,0.02137931034482333,0.0,0.25053879310344823,0.005344827586202035
2017-06-13,0.0,0.013786764705882353,0.0,0.0,0.0,0.08272058823529412,0.0
2017-07-25,0.0,-0.0546875,-0.2890625,-0.010000000000005116,0.0,-0.578125,-0.0049999999999954525
2017-09-19,0.0,-0.04261363636363636,-0.1278409090909091,-0.013636363636351232,0.0,-0.2556818181818182,0.0
2017-10-31,0.0,-0.0390625,-0.0703125,-0.010000000000005116,0.0,-0.078125,-0.005000000000009663
2017-12-12,0.0,-0.01274671052631579,-0.08922697368421052,0.0,0.0,-0.2294407894736842,-0.008157894736834686
2018-01-30,0.0,0.0,-0.0390625,-0.010000000000005116,0.0,-0.171875,-0.0049999999999954525
2018-03-20,0.0,-0.17613636363636365,-0.4403409090909091,-0.04227272727272888,0.0,-0.7926136363636365,-0.028181818181832602
2018-05-01,0.0,-0.04843750000000001,-0.16145833333333334,-0.010333333333323936,-0.012916666666669605,-0.25833333333333336,0.0
2018-06-12,0.0,-0.026041666666666668,-0.052083333333333336,-0.016666666666675194,0.0,-0.052083333333333336,0.0
2018-07-31,0.0049999999999954525,0.0078125,0.0078125,0.0049999999999954525,0.0,0.046875,0.0
2018-09-25,-0.0024999999999977263,-0.03125,-0.09375,-0.0049999999999954525,-0.0024999999999977263,-0.171875,-0.0049999999999954525
2018-11-07,-0.006521739130428851,-0.030570652173913044,-0.07133152173913043,-0.013043478260857702,0.0,-0.020380434782608696,-0.006521739130428851
2018-12-18,0.0,0.18629807692307693,0.3912259615384615,0.07153846153846424,0.0,0.5588942307692307,0.02384615384613216
2019-01-29,0.0,0.05078125,0.1484375,0.0,0.0,0.28125,0.0
2019-03-19,0.0064583333333274595,-0.0302734375,-0.12109375,0.0,0.0064583333333274595,-0.2421875,0.0
2019-05-30,-0.0049999999999954525,0.0078125,0.03125,0.0049999999999954525,0.0,0.0625,-0.0049999999999954525
2019-06-18,0.006249999999994316,0.01953125,0.13671875,-0.02500000000001279,0.006249999999994316,0.4296875,0.012499999999988631
2019-07-30,-0.010000000000005116,0.0,-0.0625,-0.015000000000000568,0.0,-0.109375,-0.01999999999999602
2019-09-17,-0.03461538461538592,0.1532451923076923,0.4146634615384615,-0.03461538461538592,-0.03461538461538592,0.43269230769230765,-0.04615384615383697
2019-10-04,-0.022962962962958394,-0.03587962962962963,0.017939814814814815,-0.022962962962958394,0.011481481481471038,0.17939814814814814,-0.03444444444444575
2019-10-29,0.0049999999999954525,0.00390625,0.0390625,-0.0049999999999954525,0.0024999999999977263,0.109375,-0.009999999999990905
2019-12-10,-0.0036904761904728344,-0.06919642857142858,-0.09226190476190477,-0.007380952380945669,-0.0036904761904728344,-0.09226190476190477,-0.007380952380945669
2020-01-28,-0.0049999999999954525,-0.05859375,-0.1484375,-0.03499999999999659,0.0,-0.28125,-0.020000000000010232
2020-03-03,0.29892857142856705,0.20758928571428573,0.5016741071428572,0.13839285714285715,0.29892857142856705,0.8130580357142858,0.21035714285714036
2020-03-15,0.1259374999999956,0.295166015625,1.876953125,0.03874999999999229,0.1259374999999956,4.3896484375,0.0581250000000022
2020-03-17,-0.038749999999996225,-0.5103236607142857,-1.6953125,-0.09964285714286092,-0.038749999999996225,-4.428571428571429,-0.06642857142857395
2020-03-19,-0.0064583333333641715,0.40364583333333337,1.8567708333333335,0.012916666666654919,-0.0064583333333641715,2.421875,-0.025833333333346552
2020-03-23,0.04843750000001101,0.52978515625,3.1181640625,0.07749999999998458,0.04843750000001101,6.599609375,0.07750000000003965
2020-03-31,0.0,0.0234375,0.015625,-0.0049999999999954525,0.0,-0.140625,0.0
2020-04-28,0.0,0.03125,0.171875,0.0,0.0,0.359375,0.0
2020-06-09,-0.007142857142850647,0.061383928571428575,0.3125,0.0,-0.007142857142850647,0.6026785714285714,0.0
2020-07-28,0.0,0.0234375,0.1328125,0.0,-0.0024999999999977263,0.234375,0.0
2020-08-27,0.0049999999999954525,-0.015625,-0.078125,-0.005000000000009663,0.0024999999999977263,-0.34375,0.0
2020-09-15,-0.0049999999999954525,-0.0078125,-0.0625,0.0,-0.0049999999999954525,-0.125,0.0
2020-11-04,-0.005769230769225522,0.05859374999999999,0.36959134615384615,0.0,-0.005769230769241919,1.0276442307692306,-0.005769230769225522
2020-12-15,0.0,-0.01513671875,-0.13623046875,-0.009687500000018723,0.0,-0.3935546875,-0.009687500000018723
2021-01-26,0.005000000000009663,0.0,-0.0078125,-0.010000000000005116,0.0024999999999977263,0.0,0.0
2021-03-16,-0.005166666666691337,0.008072916666666667,0.09687500000000002,-0.010333333333323936,-0.005166666666691337,0.0,-0.010333333333323936
2021-04-27,-0.005000000000009663,-0.01171875,-0.125,-0.0049999999999954525,-0.002500000000011937,-0.34375,-0.0049999999999954525
2021-06-15,0.0,-0.0234375,0.0,-0.010000000000019327,0.0,0.03125,0.0
2021-07-27,0.0,0.015625,0.1015625,0.0049999999999954525,-0.0024999999999977263,0.265625,0.0
2021-09-21,0.0,0.026041666666666668,-0.13020833333333334,0.0,0.0,0.052083333333333336,0.0
2021-11-02,0.0,0.13811383928571427,0.29296875,0.02678571428570515,0.0,0.33482142857142855,0.010714285714291196
2021-12-14,-0.009117647058815237,-0.04986213235294117,-0.22794117647058823,-0.018235294117656387,-0.009117647058815237,-0.3988970588235294,-0.00911764705884115
2022-01-25,-0.015000000000000568,-0.08203125,-0.25,-0.04999999999999716,0.0,-0.390625,-0.03499999999999659
2022-03-15,0.0,0.0,-0.2119140625,0.019375000000009912,0.0,-0.2724609375,0.019375000000009912
2022-05-03,-0.011071428571434236,-0.08217075892857144,0.025948660714285716,-0.0719642857142832,-0.0027678571428546256,0.19029017857142858,-0.03875000000001196
2022-06-14,-0.15468749999999254,-0.52734375,-0.9814453125,-0.4781249999999915,-0.15468749999999254,-1.552734375,-0.5250000000000021
2022-07-26,0.0049999999999954525,-0.00390625,0.0625,0.01999999999999602,-0.0024999999999977263,0.203125,0.030000000000001137
2022-09-20,0.0,-0.0703125,-0.6796875,-0.014999999999986358,0.0,-1.546875,0.045000000000001705
2022-11-01,0.0,-0.09698275862068967,-0.06465517241379311,-0.08275862068965341,-0.7293103448275845,-0.016163793103448277,-0.02586206896552312
2022-12-13,0.017222222222231034,0.5651041666666667,1.2109375,0.24972222222221538,0.017222222222231034,1.6145833333333335,0.1463888888889026
2023-01-31,0.0049999999999954525,0.09375,0.2109375,0.025000000000005684,-0.0024999999999977263,0.234375,0.020000000000010232
2023-03-21,-0.015500000000029957,-1.52578125,-1.81640625,-1.2555000000000036,-0.015500000000029957,-2.9546875,-0.48050000000000354
2023-05-02,0.06948275862068722,0.3215247844827586,0.8100754310344827,0.17637931034481907,0.02137931034483852,1.1357758620689655,0.15500000000001093
2023-06-13,0.03970588235293014,-0.37224264705882354,-0.7996323529411764,-0.08823529411764204,0.03970588235293014,-1.213235294117647,0.06176470588234692
2023-07-25,-0.005000000000009663,-0.10546875,-0.2734375,-0.024999999999991473,-0.0024999999999977263,-0.453125,-0.01999999999999602
2023-09-19,0.0,-0.2130681818181818,-0.6392045454545454,-0.027272727272702465,0.0,-1.0227272727272727,0.013636363636351232
2023-10-31,0.0,-0.06640625,-0.078125,-0.04999999999999716,0.0024999999999977263,-0.046875,-0.01999999999999602
2023-12-12,-0.004078947368417343,-0.04461348684210526,0.14021381578947367,-0.008157894736857872,-0.004078947368417343,0.3569078947368421,-0.008157894736857872
2024-01-30,-0.005000000000009663,-0.07421875,-0.0546875,-0.05000000000001137,0.0,0.109375,-0.030000000000001137
2024-03-19,0.0,0.2724609375,0.5852864583333334,0.025833333333346552,0.0,0.8072916666666667,0.012916666666691631
